territory_id,week,weekly_sales,weekly_revenue,unique_transactions,unique_products,inventory_qty,stockout_count,avg_inventory,total_visits,unique_reps,delivered_rate,opened_rate,clicked_rate,impressions,visits,leads,sales_growth,revenue_growth,sales_momentum,inventory_momentum,rolling_sales_4w,rolling_revenue_4w,stockout_rate,inventory_risk,engagement_score,rep_coverage_score,sales_score,engagement_score_norm,inventory_risk_norm,coverage_score_norm,territory_intelligence_score,territory_health_score,sales_decline_flag,high_inventory_risk_flag,low_engagement_flag,low_coverage_flag,urgency_score,high_engagement_flag,high_sales_momentum_flag,opportunity_score,sales_alert,inventory_alert,engagement_alert,recommendations,action_priority,territory_status
TER_0018,2026-01-26/2026-02-01,335,391584.8,18,8,1804,1,60.13333333333333,0.0,0.0,0.981132075471698,0.2641509433962264,0.0377358490566037,158614,2652,183,2.018018018018018,1.749576014509,224.0,-143.0,167.0,196493.36,0.0005543237250554,0.0554323725055432,0.1283018867924528,0.0,0.3744343891402715,0.5824639289678134,0.0594974131559497,0.0,0.2915423717300358,0.45436705881848133,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0018,2026-02-02/2026-02-08,183,226604.65,24,9,1925,2,64.16666666666667,0.0,0.0,0.9789473684210528,0.2,0.0526315789473684,164117,2527,221,-0.4537313432835821,-0.4213139784792463,-152.0,121.0,194.25,233949.4775,0.001038961038961,0.1038961038961039,0.111578947368421,0.0,0.2024886877828054,0.4329411764705881,0.1115151515151515,0.0,0.2069851227204168,0.34528068010420954,1,0,0,1,0.5,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Increase rep visits,MEDIUM,AT_RISK
TER_0018,2026-02-09/2026-02-15,142,106902.59,13,7,1875,1,62.5,9.0,1.0,1.0,0.2916666666666667,0.0520833333333333,238374,4389,284,-0.2240437158469945,-0.5282418520537862,-41.0,-50.0,192.75,216877.1175,0.0005333333333333,0.0533333333333333,0.1479166666666667,4.5,0.1561085972850678,0.7578431372549022,0.0572444444444444,0.2571428571428571,0.296981333046039,0.4539917489046901,1,0,0,0,0.35,0,0,0.05142857142857143,NORMAL,NORMAL,NORMAL,Increase retailer engagement,LOW,STABLE
TER_0018,2026-02-16/2026-02-22,230,323334.43,28,11,1705,2,56.833333333333336,13.0,1.0,0.9852941176470588,0.2647058823529412,0.0735294117647058,136151,2316,153,0.619718309859155,2.0245705927237125,88.0,-170.0,222.5,262106.6175,0.0011730205278592,0.1173020527859237,0.15,6.5,0.255656108597285,0.7764705882352942,0.1259042033235581,0.3714285714285714,0.3707876216130485,0.5066614347069756,0,0,0,0,0.0,0,1,0.4742857142857143,NORMAL,NORMAL,NORMAL,Scale campaign investment,LOW,STABLE
TER_0018,2026-02-23/2026-03-01,296,334275.57,23,9,1509,4,50.3,7.0,1.0,0.9897959183673468,0.2346938775510204,0.0612244897959183,153194,3448,248,0.2869565217391303,0.0338384625478951,66.0,-196.0,212.75,247779.31,0.002650762094102,0.2650762094102054,0.1306122448979592,3.5,0.3303167420814479,0.6031212484993997,0.2845151314336205,0.2,0.3675199547117618,0.43584792024573504,0,1,0,0,0.35,0,1,0.44000000000000006,NORMAL,NORMAL,NORMAL,Restock critical SKUs | Scale campaign investment,LOW,STABLE
TER_0018,2026-03-02/2026-03-08,116,191315.87,17,8,1852,0,61.73333333333333,0.0,0.0,0.9552238805970148,0.1641791044776119,0.0,153758,2209,150,-0.6081081081081081,-0.427670200367918,-180.0,343.0,196.0,238957.115,0.0,0.0,0.0656716417910447,0.0,0.1266968325791855,0.0224758560140473,0.0,0.0,0.0499628554062267,0.25517390423448366,1,0,1,1,0.65,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,LOW_ENGAGEMENT,Increase retailer engagement | Push WhatsApp campaign | Increase rep visits,MEDIUM,AT_RISK
TER_0018,2026-03-09/2026-03-15,134,178894.75,30,10,1795,1,59.833333333333336,0.0,0.0,0.953125,0.171875,0.0,138886,3184,176,0.1551724137931034,-0.0649246714347324,18.0,-57.0,194.0,256955.155,0.0005571030640668,0.0557103064066852,0.06875,0.0,0.1470588235294117,0.05,0.0597957288765088,0.0,0.0789195204544213,0.2568643836364629,0,0,1,1,0.3,0,1,0.4,NORMAL,NORMAL,LOW_ENGAGEMENT,Push WhatsApp campaign | Increase rep visits | Scale campaign investment,LOW,AT_RISK
TER_0018,2026-03-16/2026-03-22,129,109814.33,10,6,1986,1,66.2,0.0,0.0,0.9649122807017544,0.1578947368421052,0.0,131592,2827,161,-0.0373134328358208,-0.3861511866614308,-5.0,191.0,168.75,203575.13,0.0005035246727089,0.0503524672708962,0.0631578947368421,0.0,0.1414027149321267,0.0,0.0540449815374286,0.0,0.0630021956106015,0.24575208966536496,0,0,1,1,0.3,0,0,0.0,NORMAL,NORMAL,LOW_ENGAGEMENT,Push WhatsApp campaign | Increase rep visits,LOW,AT_RISK
TER_0018,2026-03-23/2026-03-29,128,159092.55,25,10,1902,1,63.4,0.0,0.0,1.0,0.2622950819672131,0.081967213114754,150639,2478,124,-0.0077519379844961,0.4487412526215839,-1.0,-84.0,126.75,159779.375,0.0005257623554153,0.0525762355415352,0.1540983606557377,0.0,0.1402714932126696,0.8131147540983605,0.0564318261479144,0.0,0.2664816676860031,0.4074451828751571,0,0,0,1,0.15,0,0,0.0,NORMAL,NORMAL,NORMAL,Increase rep visits,LOW,STABLE
TER_0019,2025-10-06/2025-10-12,409,656002.61,12,6,2044,0,107.57894736842104,0.0,0.0,0.9858657243816256,0.1943462897526501,0.0371024734982332,133387,2489,190,,,,,409.0,656002.61,0.0,0.0,0.0999999999999999,0.0,0.4581447963800905,0.3294117647058822,0.0,0.0,0.2427036199095022,0.4491402714932127,0,0,1,1,0.3,0,0,0.0,NORMAL,NORMAL,NORMAL,Push WhatsApp campaign | Increase rep visits,LOW,STABLE
TER_0019,2025-10-13/2025-10-19,263,391083.27,17,7,1825,0,96.05263157894736,13.0,1.0,0.9818181818181818,0.2025974025974026,0.0415584415584415,146859,2027,131,-0.3569682151589242,-0.403838850580183,-146.0,-219.0,336.0,523542.94,0.0,0.0,0.1059740259740259,6.5,0.2929864253393665,0.3828265851795264,0.0,0.3714285714285714,0.2539661808779456,0.4680456014573662,1,0,0,0,0.35,0,0,0.07428571428571427,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement,LOW,STABLE
TER_0019,2025-10-20/2025-10-26,170,212257.36,22,8,1694,0,89.15789473684211,2.0,1.0,0.9703264094955488,0.2492581602373887,0.0415430267062314,147697,2767,147,-0.3536121673003802,-0.4572578878150425,-93.0,-131.0,280.6666666666667,419781.08,0.0,0.0,0.1246290801186943,1.0,0.1877828054298642,0.5496247163553849,0.0,0.0571428571428571,0.2117015895607272,0.3964666368715941,1,0,0,0,0.35,0,0,0.01142857142857142,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement,LOW,AT_RISK
TER_0019,2025-10-27/2025-11-02,165,188372.46,15,8,1605,0,84.47368421052632,0.0,0.0,0.9753086419753086,0.2345679012345679,0.0555555555555555,102085,1566,118,-0.0294117647058823,-0.1125280178741504,-5.0,-89.0,251.75,361928.925,0.0,0.0,0.1271604938271605,0.0,0.1821266968325791,0.5722585330428467,0.0,0.0,0.2068089771521143,0.387302385341601,0,0,0,1,0.15,0,0,0.0,NORMAL,NORMAL,NORMAL,Increase rep visits,LOW,AT_RISK
TER_0019,2025-11-03/2025-11-09,316,398854.76,15,8,1289,0,67.84210526315789,0.0,0.0,0.9923664122137404,0.2519083969465648,0.0419847328244274,143675,2878,178,0.915151515151515,1.1173729960313734,151.0,-316.0,228.5,297641.9625,0.0,0.0,0.1259541984732824,0.0,0.3529411764705882,0.5614728334081722,0.0,0.0,0.2638976201167489,0.45347103726986976,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0019,2025-11-10/2025-11-16,105,153457.13,14,7,1203,1,63.31578947368421,0.0,0.0,0.9880478087649402,0.2549800796812749,0.0517928286852589,130662,2850,151,-0.6677215189873418,-0.6152556133465725,-211.0,-86.0,189.0,238235.4275,0.0008312551953449,0.0831255195344971,0.1330677290836653,0.0,0.1142533936651583,0.6250761659245371,0.0892213909670268,0.0,0.2185630770056964,0.35287231245756545,1,0,0,1,0.5,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Increase rep visits,MEDIUM,AT_RISK
TER_0019,2025-11-17/2025-11-23,183,275691.47,17,5,1267,0,66.6842105263158,0.0,0.0,0.9951923076923076,0.2403846153846154,0.0673076923076923,153126,3435,254,0.7428571428571429,0.7965373782241332,78.0,64.0,192.25,254093.955,0.0,0.0,0.1365384615384615,0.0,0.2024886877828054,0.6561085972850679,0.0,0.0,0.2348981900452488,0.4122171945701357,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0019,2025-11-24/2025-11-30,35,43676.39,14,6,1290,0,67.89473684210526,0.0,0.0,0.9774774774774776,0.2207207207207207,0.054054054054054,170346,4148,336,-0.8087431693989071,-0.8415751129333091,-148.0,23.0,159.75,217919.9375,0.0,0.0,0.1207207207207207,0.0,0.0350678733031674,0.5146793852676205,0.0,0.0,0.1409436019730137,0.31696302637479107,1,0,0,1,0.5,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Increase rep visits,MEDIUM,AT_RISK
TER_0019,2025-12-01/2025-12-07,94,102975.11,15,9,1214,0,63.89473684210526,4.0,1.0,0.9788359788359788,0.2275132275132275,0.037037037037037,145370,3027,207,1.6857142857142855,1.357683636399437,59.0,-76.0,104.25,143950.025,0.0,0.0,0.1132275132275132,2.0,0.1018099547511312,0.4476812947401182,0.0,0.1142857142857142,0.1646966649907826,0.35311738370561896,0,0,0,0,0.0,0,1,0.4228571428571429,NORMAL,NORMAL,NORMAL,Scale campaign investment,LOW,AT_RISK
TER_0019,2025-12-08/2025-12-14,183,265878.75,15,7,1144,0,60.21052631578947,0.0,0.0,0.993939393939394,0.2363636363636363,0.0606060606060606,162972,3515,225,0.946808510638298,1.581971021929474,89.0,-70.0,123.75,172055.43,0.0,0.0,0.1309090909090909,0.0,0.2024886877828054,0.6057754010695187,0.0,0.0,0.2223148909913615,0.4021505553270259,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0019,2025-12-15/2025-12-21,215,323517.02,16,7,946,0,49.78947368421053,0.0,0.0,0.981132075471698,0.270440251572327,0.0754716981132075,137614,2999,153,0.174863387978142,0.2167840415979089,32.0,-198.0,131.75,184011.8175,0.0,0.0,0.1534591194968553,0.0,0.2386877828054298,0.80739918608953,0.0,0.0,0.2853905205042829,0.45695495034007794,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0019,2025-12-22/2025-12-28,83,117336.58,15,8,863,0,45.42105263157895,0.0,0.0,0.9930555555555556,0.2916666666666667,0.0972222222222222,138326,2834,167,-0.613953488372093,-0.6373094064726487,-132.0,-83.0,143.75,202426.865,0.0,0.0,0.175,0.0,0.089366515837104,1.0,0.0,0.0,0.2812782805429864,0.43574660633484164,1,0,0,1,0.5,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Increase rep visits,MEDIUM,STABLE
TER_0019,2025-12-29/2026-01-04,106,153962.78,23,7,910,0,47.89473684210526,0.0,0.0,0.9923664122137404,0.2595419847328244,0.0916030534351145,174546,3612,237,0.2771084337349396,0.3121464764014767,23.0,47.0,146.75,215173.7825,0.0,0.0,0.1587786259541984,0.0,0.1153846153846153,0.8549618320610686,0.0,0.0,0.2541250733998825,0.4171462125660599,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0019,2026-01-05/2026-01-11,40,55467.54,11,6,924,1,48.63157894736842,0.0,0.0,0.990909090909091,0.1727272727272727,0.0363636363636363,178318,2852,198,-0.6226415094339622,-0.6397340967732591,-66.0,14.0,111.0,162570.98,0.001082251082251,0.1082251082251082,0.0909090909090909,0.0,0.0407239819004524,0.2481283422459893,0.1161616161616161,0.0,0.1053258832670597,0.24268293797705562,1,0,1,1,0.65,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Push WhatsApp campaign | Increase rep visits,MEDIUM,AT_RISK
TER_0019,2026-01-12/2026-01-18,38,44684.130000000005,10,5,941,2,49.526315789473685,0.0,0.0,1.0,0.2198581560283688,0.0425531914893617,162901,2980,232,-0.05,-0.194409378890789,-2.0,17.0,66.75,92862.7575,0.002125398512221,0.2125398512221041,0.1134751773049645,0.0,0.0384615384615384,0.4498957029620359,0.2281261069783917,0.0,0.1829669909466453,0.2597385345813442,0,1,0,1,0.5,0,0,0.0,NORMAL,NORMAL,NORMAL,Restock critical SKUs | Increase rep visits,MEDIUM,AT_RISK
TER_0019,2026-01-19/2026-01-25,28,44914.52,6,6,1056,1,55.578947368421055,23.0,1.0,0.9682539682539684,0.2301587301587301,0.0714285714285714,121615,2668,197,-0.2631578947368421,0.0051559692445615,-10.0,115.0,53.0,74757.2425,0.0009469696969696,0.0946969696969697,0.1349206349206349,11.5,0.0271493212669683,0.641643323996265,0.1016414141414141,0.6571428571428571,0.2938948755492873,0.45028868190632887,1,0,0,0,0.35,0,0,0.13142857142857142,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement,LOW,STABLE
TER_0019,2026-01-26/2026-02-01,146,208782.16,14,6,1067,1,56.1578947368421,0.0,0.0,0.981132075471698,0.2641509433962264,0.0377358490566037,158614,2652,183,4.214285714285714,3.6484335132603,118.0,11.0,63.0,88462.0875,0.0009372071227741,0.0937207122774133,0.1283018867924528,0.0,0.1606334841628959,0.5824639289678134,0.1005935645110902,0.0,0.2269860928267394,0.360627466556503,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,AT_RISK
TER_0019,2026-02-02/2026-02-08,58,64584.75,14,6,1133,1,59.63157894736842,7.0,1.0,0.9789473684210528,0.2,0.0526315789473684,164117,2527,221,-0.6027397260273972,-0.6906596329877994,-88.0,66.0,67.5,90741.39,0.0008826125330979,0.088261253309797,0.111578947368421,3.5,0.0610859728506787,0.4329411764705881,0.0947337452191821,0.2,0.1832988209201801,0.3320758753905527,1,0,0,0,0.35,0,0,0.04000000000000001,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement,LOW,AT_RISK
TER_0019,2026-02-09/2026-02-15,51,57780.94,19,8,1237,1,65.10526315789474,0.0,0.0,1.0,0.2916666666666667,0.0520833333333333,238374,4389,284,-0.1206896551724138,-0.1053470052914967,-7.0,104.0,70.75,94015.5925,0.0008084074373484,0.0808407437348423,0.1479166666666667,0.0,0.0531674208144796,0.7578431372549022,0.0867690649420641,0.0,0.2297616478343094,0.35548178278835946,0,0,0,1,0.15,0,0,0.0,NORMAL,NORMAL,NORMAL,Increase rep visits,LOW,AT_RISK
TER_0019,2026-02-16/2026-02-22,199,207199.22,18,8,1118,1,58.8421052631579,0.0,0.0,0.9852941176470588,0.2647058823529412,0.0735294117647058,136151,2316,153,2.9019607843137254,2.585944084675673,148.0,-119.0,113.5,134586.76750000002,0.0008944543828264,0.0894454382826475,0.15,0.0,0.2205882352941176,0.7764705882352942,0.096004770423375,0.0,0.2953247220176085,0.4243284576800309,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0019,2026-02-23/2026-03-01,119,233131.71,10,9,1106,0,58.21052631578947,0.0,0.0,0.9897959183673468,0.2346938775510204,0.0612244897959183,153194,3448,248,-0.4020100502512562,0.1251572761712134,-80.0,-12.0,106.75,140674.155,0.0,0.0,0.1306122448979592,0.0,0.1300904977375565,0.6031212484993997,0.0,0.0,0.1963119863329947,0.37266044879490257,1,0,0,1,0.5,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Increase rep visits,MEDIUM,AT_RISK
TER_0019,2026-03-02/2026-03-08,116,155695.76,15,9,1050,1,55.26315789473684,2.0,1.0,0.9552238805970148,0.1641791044776119,0.0,153758,2209,150,-0.0252100840336134,-0.3321553726003211,-3.0,-56.0,121.25,163451.9075,0.0009523809523809,0.0952380952380952,0.0656716417910447,1.0,0.1266968325791855,0.0224758560140473,0.1022222222222222,0.0571428571428571,0.0840898395332108,0.24615803121861066,0,0,1,0,0.15,0,0,0.01142857142857142,NORMAL,NORMAL,LOW_ENGAGEMENT,Push WhatsApp campaign,LOW,AT_RISK
TER_0019,2026-03-09/2026-03-15,93,110822.1,12,6,1083,0,57.0,0.0,0.0,0.953125,0.171875,0.0,138886,3184,176,-0.1982758620689655,-0.2882137573945496,-23.0,33.0,131.75,176712.1975,0.0,0.0,0.06875,0.0,0.1006787330316742,0.05,0.0,0.0,0.0477375565610859,0.25027149321266967,1,0,1,1,0.65,0,0,0.0,NORMAL,NORMAL,LOW_ENGAGEMENT,Increase retailer engagement | Push WhatsApp campaign | Increase rep visits,MEDIUM,AT_RISK
TER_0019,2026-03-16/2026-03-22,61,75021.81,13,5,1191,1,62.68421052631579,0.0,0.0,0.9649122807017544,0.1578947368421052,0.0,131592,2827,161,-0.3440860215053763,-0.3230428768269144,-32.0,108.0,97.25,143667.845,0.0008396305625524,0.0839630562552476,0.0631578947368421,0.0,0.0644796380090497,0.0,0.0901203470472992,0.0,0.0450979600649922,0.20776778579416005,1,0,1,1,0.65,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,LOW_ENGAGEMENT,Increase retailer engagement | Push WhatsApp campaign | Increase rep visits,MEDIUM,AT_RISK
TER_0019,2026-03-23/2026-03-29,110,83724.9,12,5,1199,2,63.10526315789474,0.0,0.0,1.0,0.2622950819672131,0.081967213114754,150639,2478,124,0.8032786885245902,0.1160074650291693,49.0,8.0,95.0,106316.1425,0.0016680567139282,0.1668056713928273,0.1540983606557377,0.0,0.1199095022624434,0.8131147540983605,0.179038087294968,0.0,0.2900065361401873,0.3747791342656559,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,AT_RISK
TER_0020,2025-10-06/2025-10-12,262,371158.17,12,8,4077,0,145.60714285714286,0.0,0.0,0.9858657243816256,0.1943462897526501,0.0371024734982332,133387,2489,190,,,,,262.0,371158.17,0.0,0.0,0.0999999999999999,0.0,0.2918552036199095,0.3294117647058822,0.0,0.0,0.1845022624434388,0.3826244343891403,0,0,1,1,0.3,0,0,0.0,NORMAL,NORMAL,NORMAL,Push WhatsApp campaign | Increase rep visits,LOW,AT_RISK
TER_0020,2025-10-13/2025-10-19,274,301057.02,23,8,4028,0,143.85714285714286,7.0,1.0,0.9818181818181818,0.2025974025974026,0.0415584415584415,146859,2027,131,0.0458015267175573,-0.1888713644643737,12.0,-49.0,268.0,336107.595,0.0,0.0,0.1059740259740259,3.5,0.3054298642533937,0.3828265851795264,0.0,0.2,0.2326070987835694,0.43873726273726277,0,0,0,0,0.0,0,1,0.44000000000000006,NORMAL,NORMAL,NORMAL,Scale campaign investment,LOW,STABLE
TER_0020,2025-10-20/2025-10-26,77,95073.47,17,7,4014,0,143.35714285714286,0.0,0.0,0.9703264094955488,0.2492581602373887,0.0415430267062314,147697,2767,147,-0.718978102189781,-0.6842011191102603,-197.0,-14.0,204.33333333333331,255762.8866666667,0.0,0.0,0.1246290801186943,0.0,0.0825791855203619,0.5496247163553849,0.0,0.0,0.1663088940209729,0.3429566174792218,1,0,0,1,0.5,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Increase rep visits,MEDIUM,AT_RISK
TER_0020,2025-10-27/2025-11-02,125,140777.69,26,10,3925,0,140.17857142857142,0.0,0.0,0.9753086419753086,0.2345679012345679,0.0555555555555555,102085,1566,118,0.6233766233766234,0.4807252748847812,48.0,-89.0,184.5,227016.5875,0.0,0.0,0.1271604938271605,0.0,0.1368778280542986,0.5722585330428467,0.0,0.0,0.1909718730797162,0.3692028378302888,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,AT_RISK
TER_0020,2025-11-03/2025-11-09,292,281786.66,27,9,3633,0,129.75,0.0,0.0,0.9923664122137404,0.2519083969465648,0.0419847328244274,143675,2878,178,1.336,1.0016428739525414,167.0,-292.0,192.0,204673.71,0.0,0.0,0.1259541984732824,0.0,0.3257918552036199,0.5614728334081722,0.0,0.0,0.25439535767331,0.4426113087630824,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0020,2025-11-10/2025-11-16,107,144939.35,20,7,3808,1,136.0,0.0,0.0,0.9880478087649402,0.2549800796812749,0.0517928286852589,130662,2850,151,-0.6335616438356164,-0.4856415488227866,-185.0,175.0,150.25,165644.2925,0.0002626050420168,0.0262605042016806,0.1330677290836653,0.0,0.1165158371040724,0.6250761659245371,0.0281862745098039,0.0,0.2040961530950105,0.3659843131245756,1,0,0,1,0.5,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Increase rep visits,MEDIUM,AT_RISK
TER_0020,2025-11-17/2025-11-23,172,265288.26,22,6,3847,0,137.39285714285714,15.0,1.0,0.9951923076923076,0.2403846153846154,0.0673076923076923,153126,3435,254,0.6074766355140186,0.8303397938517041,65.0,39.0,174.0,208197.99,0.0,0.0,0.1365384615384615,7.5,0.1900452488687782,0.6561085972850679,0.0,0.4285714285714285,0.2948287007110536,0.49295410471881057,0,0,0,0,0.0,0,1,0.4857142857142857,NORMAL,NORMAL,NORMAL,Scale campaign investment,LOW,STABLE
TER_0020,2025-11-24/2025-11-30,426,366653.94,25,10,3421,0,122.17857142857144,0.0,0.0,0.9774774774774776,0.2207207207207207,0.054054054054054,170346,4148,336,1.4767441860465116,0.3820963656665395,254.0,-426.0,249.25,264667.0525,0.0,0.0,0.1207207207207207,0.0,0.4773755656108597,0.5146793852676205,0.0,0.0,0.295751294280706,0.493886103297868,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0020,2025-12-01/2025-12-07,219,383808.63,20,8,3271,0,116.82142857142856,0.0,0.0,0.9788359788359788,0.2275132275132275,0.037037037037037,145370,3027,207,-0.4859154929577465,0.0467871421209873,-207.0,-150.0,231.0,290172.54500000004,0.0,0.0,0.1132275132275132,0.0,0.2432126696832579,0.4476812947401182,0.0,0.0,0.1970447580741698,0.3868213268213268,1,0,0,1,0.5,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Increase rep visits,MEDIUM,AT_RISK
TER_0020,2025-12-08/2025-12-14,555,767558.54,25,9,2772,0,99.0,0.0,0.0,0.993939393939394,0.2363636363636363,0.0606060606060606,162972,3515,225,1.5342465753424657,0.9998470070878812,336.0,-499.0,343.0,445827.3425,0.0,0.0,0.1309090909090909,0.0,0.6233031674208145,0.6057754010695187,0.0,0.0,0.3695999588646647,0.5704763471822296,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0020,2025-12-15/2025-12-21,252,246851.12,36,9,2546,4,90.92857142857144,0.0,0.0,0.981132075471698,0.270440251572327,0.0754716981132075,137614,2999,153,-0.5459459459459459,-0.6783944062429428,-303.0,-226.0,363.0,441218.05750000005,0.0015710919088766,0.1571091908876669,0.1534591194968553,0.0,0.2805429864253393,0.80739918608953,0.1686305315527625,0.0,0.3421974746594419,0.4399709254774892,1,0,0,1,0.5,0,0,0.0,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Increase rep visits,MEDIUM,STABLE
TER_0020,2025-12-22/2025-12-28,185,287802.35,22,6,2596,2,92.71428571428572,6.0,1.0,0.9930555555555556,0.2916666666666667,0.0972222222222222,138326,2834,167,-0.2658730158730159,0.165894446822846,-67.0,50.0,302.75,421505.16,0.0007704160246533,0.0770416024653312,0.175,3.0,0.2047511312217194,1.0,0.0826913199794555,0.1714285714285714,0.3680500116367514,0.49964790277851096,1,0,0,0,0.35,0,0,0.03428571428571428,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement,LOW,STABLE
TER_0020,2025-12-29/2026-01-04,327,322089.13,25,10,2269,2,81.03571428571429,0.0,0.0,0.9923664122137404,0.2595419847328244,0.0916030534351145,174546,3612,237,0.7675675675675675,0.1191330786562376,142.0,-327.0,329.75,406075.285,0.000881445570736,0.0881445570736007,0.1587786259541984,0.0,0.3653846153846153,0.8549618320610686,0.094608491258998,0.0,0.365277196214632,0.4982245143142603,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,STABLE
TER_0020,2026-01-05/2026-01-11,46,59135.51,10,7,2354,1,84.07142857142857,18.0,1.0,0.990909090909091,0.1727272727272727,0.0363636363636363,178318,2852,198,-0.8593272171253823,-0.816400168487524,-281.0,85.0,202.5,228969.52750000003,0.0004248088360237,0.0424808836023789,0.0909090909090909,9.0,0.0475113122171945,0.2481283422459893,0.0455961483998867,0.5142857142857142,0.1672029390803442,0.3623681065132412,1,0,1,0,0.5,0,0,0.10285714285714286,CRITICAL_SALES_DROP,NORMAL,NORMAL,Increase retailer engagement | Push WhatsApp campaign,MEDIUM,AT_RISK
TER_0020,2026-01-12/2026-01-18,137,192828.54,25,10,2249,1,80.32142857142857,0.0,0.0,1.0,0.2198581560283688,0.0425531914893617,162901,2980,232,1.9782608695652173,2.2607910204883663,91.0,-105.0,173.75,215463.88250000004,0.0004446420631391,0.0444642063139172,0.1134751773049645,0.0,0.1504524886877828,0.4498957029620359,0.0477249147769378,0.0,0.1770635254754674,0.34061515311213275,0,0,0,1,0.15,0,1,0.4,NORMAL,NORMAL,NORMAL,Increase rep visits | Scale campaign investment,LOW,AT_RISK
TER_0020,2026-01-19/2026-01-25,132,179923.54,14,8,2117,2,75.60714285714286,0.0,0.0,0.9682539682539684,0.2301587301587301,0.0714285714285714,121615,2668,197,-0.0364963503649634,-0.0669247404974388,-5.0,-132.0,160.5,188494.18000000005,0.0009447331128956,0.0944733112895607,0.1349206349206349,0.0,0.1447963800904977,0.641643323996265,0.1014013541174618,0.0,0.2364399025601059,0.3659669460119598,0,0,0,1,0.15,0,0,0.0,NORMAL,NORMAL,NORMAL,Increase rep visits,LOW,AT_RISK
TER_0020,2026-01-26/2026-02-01,212,315941.11,21,8,2213,1,79.03571428571429,7.0,1.0,0.981132075471698,0.2641509433962264,0.0377358490566037,158614,2652,183,0.606060606060606,0.7559742877446718,80.0,96.0,131.75,186957.17500000005,0.000451875282422,0.0451875282422051,0.1283018867924528,3.5,0.2352941176470588,0.5824639289678134,0.0485012803133002,0.2,0.270094243496749,0.4409101767897262,0,0,0,0,0.0,0,1,0.44000000000000006,NORMAL,NORMAL,NORMAL,Scale campaign investment,LOW,STABLE
